RBLBANK.NS,FEDERALBNK.NS,UNIONBANK.NS,INDIANB.NS,TVSMOTOR.NS,TATAMOTORS.NS,ESCORTS.NS,M&M.NS,TORNTPOWER.NS,PTC.NS,TRIL.NS,POWERGRID.NS,VINYLINDIA.NS,DEEPAKNTR.NS,PIDILITIND.NS,GEECEE.NS,WELENT.NS,VASCONEQ.NS,NITCO.NS,SOBHA.NS,UMANGDAIRY.NS,PARAGMILK.NS,JUBLFOOD.NS,TASTYBITE.NS,VIPIND.NS,SUPREMEIND.NS,TEXMOPIPES.NS,TAINWALCHM.NS,MIRCELECTR.NS,PGEL.NS,SALZERELEC.NS,BEL.NS
258.5,84.7136611938,34.5999984741,127.9823303223,627.3071899414,329.200012207,1388.1369628906,902.0470581055,340.9018554688,69.0500030518,17.5,166.09034729,122.0968017578,1273.1495361328,1782.5986328125,91.0999984741,88.5077209473,16.1000003815,23.1000003815,447.2683410645,58.6488418579,106.3499984741,2876.966796875,14472.6904296875,379.6000061035,1942.1947021484,31.1499996185,72.5500030518,13.5,248.1999969482,121.4710922241,131.6930999756
253.1499938965,86.0032119751,38.0999984741,140.7460632324,617.1821289063,330.1499938965,1375.3138427734,904.766418457,341.2970581055,71.5999984741,17,169.4040527344,129.6801452637,1300.3856201172,1758.935546875,94.5500030518,85.9494094849,17.3999996185,22.9500007629,451.9613342285,58.1025810242,106.25,2877.1166992188,14283.91015625,381.8999938965,1879.0415039063,30.3999996185,71.4499969482,13.6499996185,258.8999938965,119.8389434814,137.5780029297
250.1499938965,86.0528106689,42.0499992371,147.7439422607,610.4486694336,323.8500061035,1376.0622558594,884.4945678711,368.3182373047,72.1500015259,17.25,174.1537017822,125.8169326782,1313.0791015625,1785.2388916016,93.5500030518,86.933380127,17.5,23.2999992371,455.9627075195,59.4930725098,109.1999969482,2897.783203125,14913.244140625,376.049987793,1916.3525390625,30,71.3499984741,14.3000001907,266.1499938965,120.284072876,140.0011901855
246.25,82.779335022,40.5,140.1546936035,604.7626953125,311.8500061035,1333.1522216797,869.4637451172,361.0072021484,72.5,16.9500007629,170.9872741699,121.1906204224,1279.3963623047,1774.8271484375,92.9000015259,84.7686538696,17.2000007629,22.4500007629,448.5527038574,58.4998626709,107.9000015259,2946.4538574219,14635.2734375,377.299987793,1941.1118164063,29.75,71.1999969482,14.6999998093,264.5,115.7833175659,133.91847229
236.5,79.3074569702,39.3499984741,134.0438690186,586.1583862305,304.5,1280.1136474609,827.7828979492,375.6786804199,69.3499984741,16.75,165.6485137939,117.708946228,1265.1535644531,1735.8703613281,93.75,83.6370925903,16.7999992371,22.8500003815,442.5752868652,57.3080177307,105.3499984741,3109.0393066406,14570.7802734375,373.200012207,1911.4301757813,31.7000007629,62.4000015259,14.4499998093,255.3500061035,112.7168579102,128.8742828369
236.0500030518,80.5970153809,38.75,135.9165344238,595.5852050781,324,1294.1341552734,831.5900878906,365.5519104004,70.8000030518,16.7999992371,166.4953613281,117.9474182129,1285.8930664063,1719.5303955078,93.75,86.0478057861,17.3999996185,22.75,443.8103027344,58.4502029419,106.75,3198.5434570313,15690.763671875,380.950012207,1976.0108642578,32.0499992371,63.9500007629,13.8500003815,261.200012207,111.8266067505,132.7316131592
246.5500030518,84.0192871094,40.9000015259,140.6474914551,598.4781494141,321.6499938965,1308.8532714844,840.143737793,364.3663330078,71.0999984741,17.2999992371,164.0284881592,119.3305435181,1317.9765625,1718.7830810547,95.6500015259,85.7034225464,17.2000007629,22.5,442.3776855469,58.5991821289,107.4499969482,3066.2587890625,15338.7998046875,384,1987.4799804688,31.6000003815,65.6999969482,14.3000001907,274.049987793,116.0306091309,134.8580932617
248.9499969482,85.5568313599,41.4500007629,140.8939056396,594.6375732422,333.1499938965,1306.3087158203,849.4391479492,388.5223999023,76.3499984741,17.3999996185,167.5631103516,129.0124359131,1395.1871337891,1713.0043945313,95.1500015259,86.7365875244,17.3500003815,22.7000007629,446.8730773926,58.6488418579,107.8000030518,3051.283203125,15455.2373046875,391.799987793,1948.6921386719,31.5499992371,69.1500015259,14.1000003815,287.75,114.7941360474,140.1495361328
235.6000061035,82.8785324097,40.5999984741,134.0931549072,593.2908935547,322.950012207,1308.1547851563,797.424621582,377.2100524902,73.5999984741,17.4500007629,157.8060760498,124.8153686523,1367.9510498047,1679.7763671875,95.9499969482,83.9814834595,17.7000007629,22.75,434.0784912109,57.9535980225,107.3000030518,2990.0327148438,15462.287109375,400.700012207,1996.0447998047,30.7999992371,67.0500030518,14.1000003815,302.1000061035,117.0197906494,135.5998840332
236.0500030518,82.3825531006,40.0499992371,135.5222930908,615.0374145508,328.299987793,1286.0012207031,810.3293457031,380.5197753906,73.9499969482,18.25,167.3421936035,129.6324462891,1562.9514160156,1691.9317626953,101.25,84.6210632324,17.5,22.7000007629,434.2760620117,62.6216697693,110.8499984741,3032.4638671875,15118.0224609375,406.1499938965,2050.4853515625,30.4500007629,68.0500030518,14.5,317.200012207,120.828125,144.3530426025
236.75,82.6305465698,38.7999992371,135.8672637939,630.8485107422,345.75,1308.7036132813,850.4774780273,384.2741088867,76.0500030518,17.6499996185,165.72215271,127.5816192627,1607.0288085938,1723.017578125,105.6999969482,86.2446060181,17.1000003815,23.0499992371,445.9345092773,64.1611404419,109.8499984741,3116.4272460938,14789.95703125,398,2059.0502929688,31.1000003815,68,14.75,333.049987793,123.3505249023,149.8423156738
248.9499969482,87.391960144,39.8499984741,137.3949584961,625.1625366211,348.5,1338.6407470703,842.5664672852,399.8841552734,78.6999969482,17.6499996185,167.5262908936,126.7708053589,1601.3317871094,1758.1384277344,105.4499969482,94.4607162476,17.25,23.1000003815,456.2097167969,64.2604598999,109.8000030518,3136.9438476563,14298.1591796875,408.549987793,2076.8200683594,29,68.0500030518,15.1000003815,349.6499938965,120.7292098999,151.2269897461
249.3500061035,89.9710617065,39.3499984741,138.0356140137,616.7830810547,339.200012207,1340.8859863281,835.8421630859,412.4808959961,78.75,17.75,165.7958068848,127.4385528564,1611.5765380859,1754.8505859375,105.5,111.9753112793,17,23.3500003815,467.6705627441,62.1747245789,108.4000015259,3122.0678710938,14432.64453125,409.950012207,2056.5891113281,30.4500007629,68.3000030518,14.8000001907,367.1000061035,121.0754165649,151.1280975342
242.3500061035,86.6479873657,38.2999992371,137.0992889404,617.4315185547,325.1499938965,1316.0383300781,831.0462036133,398.6985778809,75.75,17.5,162.1875457764,125.4353866577,1580.9921875,1751.2139892578,101.25,117.6823120117,16.9500007629,22.8500003815,455.9627075195,62.3733673096,107.5500030518,3068.0559082031,14286.509765625,411.3999938965,2055.2106933594,30.1499996185,67.6999969482,14.3999996185,372.450012207,117.7122116089,145.3915557861
244.3000030518,85.6064300537,38.1500015259,137.4935302734,599.924621582,321.25,1333.7510986328,841.5281982422,412.1845092773,76.8000030518,17.25,165.1125335693,123.6230163574,1565.6500244141,1710.8623046875,102.5999984741,125.3572463989,17,23.1000003815,457.8893127441,60.933216095,108.3499984741,3003.1115722656,14416.896484375,409.299987793,2037.8350830078,30.1499996185,65.3000030518,14.75,391.049987793,117.0692443848,143.462890625
245.4499969482,84.5648651123,37.5499992371,133.2060852051,596.3333740234,315.200012207,1359.7464599609,842.5170288086,412.8760681152,75.75,17.5499992371,162.0000457764,119.9982681274,1536.4649658203,1729.6931152344,99.3000030518,123.1925201416,17,22.7999992371,440.796875,61.4794845581,107.0999984741,2987.4870605469,15026.1328125,402.8999938965,1985.9539794922,30.25,65.1500015259,14.8000001907,410.6000061035,119.0475997925,138.4681549072
241.8999938965,85.6064300537,37.8499984741,132.8611297607,601.6702880859,321.450012207,1362.1414794922,854.1857299805,412.4808959961,75.3499984741,17.1499996185,161.3625335693,122.5737380981,1598.4832763672,1730.689453125,98.75,119.6010513306,18.7000007629,22.7000007629,442.3283081055,60.4862785339,107.3000030518,2996.7221679688,14866.7490234375,401,1997.2752685547,31.25,66.0999984741,14.6999998093,431.1000061035,142.7878875732,138.2208862305
243.1000061035,84.5648651123,37.6500015259,129.6085968018,582.766784668,317.549987793,1377.7587890625,846.2747802734,407.2940063477,80.3000030518,16.8999996185,165.0375366211,121.2383117676,1573.1461181641,1716.7904052734,104.6500015259,119.9454345703,20.5499992371,22.75,443.612701416,61.3801612854,104.75,2967.0205078125,14634.0732421875,392.8500061035,2033.0112304688,30,65.1999969482,14.8500003815,452.6499938965,131.9563751221,138.5176086426
238.25,83.0769271851,36.9500007629,125.0254745483,590.8967285156,318.549987793,1360.3951416016,835.0016479492,409.1711425781,79.8499984741,18.5499992371,168.1125488281,118.6628265381,1552.3568115234,1707.0263671875,102.4499969482,117.5347137451,19.7999992371,22.1499996185,438.3763122559,60.734577179,103.3499984741,2958.0847167969,14230.865234375,384.200012207,1963.212890625,29.8500003815,63.1500015259,14.3999996185,475.25,127.4061584473,135.5998840332
235.1000061035,82.9281311035,36.4500007629,122.8078384399,592.8419799805,319.950012207,1348.1208496094,833.4688720703,418.7051391602,81.8000030518,20.2000007629,168.3375396729,119.5690155029,1570.0977783203,1713.8013916016,105,119.2074584961,19.1499996185,22.3500003815,456.9013061523,60.3372955322,103.6999969482,2942.8596191406,14138.5751953125,379.8999938965,2004.0187988281,29.6499996185,63.0499992371,13.9499998093,451.5,128.593170166,136.3416748047
223.3999938965,79.5554504395,35.1500015259,114.6272201538,576.2827148438,305.799987793,1327.3645019531,827.6345825195,411.986907959,83.3000030518,18.2000007629,165.3375396729,118.6151275635,1522.6220703125,1717.2388916016,99.8499984741,114.1400375366,17.75,21.3999996185,452.7517089844,58.1025810242,100.6500015259,2865.1362304688,14000.888671875,380.450012207,1989.8918457031,29.1000003815,61.6500015259,13.4499998093,428.950012207,122.9053955078,132.3854522705
222.9499969482,77.1251449585,35.1500015259,117.2883834839,569.5991210938,307,1316.6867675781,836.2377319336,412.8760681152,80,17.7999992371,165.7875366211,112.8441619873,1483.5919189453,1707.6241455078,97.0999984741,109.6629867554,16.9500007629,20.6499996185,437.0918884277,60.784236908,99.5999984741,2786.4643554688,14101.9296875,372.3999938965,2015.0941162109,27.5499992371,60.0499992371,12.8000001907,407.549987793,120.5808258057,128.3797607422
228.5500030518,77.27394104,35.25,117.8304748535,582.6171264648,308.950012207,1340.3372802734,840.8359375,420.6810913086,81,17.1499996185,172.6500396729,112.6533813477,1513.8764648438,1744.6381835938,102.9000015259,113.549659729,17.1499996185,21.1000003815,443.8103027344,59.3440895081,98.25,2863.3891601563,14226.8154296875,376.25,1981.7208251953,27.2000007629,59.5999984741,13.0500001907,387.200012207,123.3505249023,126.5499954224
225.25,76.5299682617,34.4500007629,118.0768814087,578.7766113281,303.049987793,1359.4471435547,843.5553588867,422.3112792969,79.9499969482,17.7999992371,167.6625366211,113.4641723633,1529.7183837891,1755.4483642578,110.5500030518,117.8791046143,16.75,21.6499996185,442.6247253418,61.3305015564,100.75,2874.6208496094,13833.0068359375,375.3999938965,1965.1326904297,27.1499996185,61.2000007629,13.6999998093,406.549987793,123.9440383911,126.5499954224
226.8000030518,77.5715255737,36,121.378692627,577.6293945313,307.3999938965,1362.5904541016,835.2489013672,416.0375976563,82.9499969482,17.6000003815,164.2500457764,114.5611419678,1579.3929443359,1781.5026855469,108.75,115.9111785889,17.5499992371,20.8500003815,441.2415161133,59.4434089661,100.3499984741,2926.9855957031,13887.4013671875,373.1499938965,1951.9407958984,27.6499996185,61.5499992371,14.3500003815,408,123.301071167,126.5999984741
215.8999938965,75.0420227051,34.9000015259,117.1898269653,565.3096923828,294.450012207,1318.2835693359,802.3689575195,413.221862793,80.3499984741,17.7000007629,165.7875366211,112.3672180176,1537.7143554688,1788.0285644531,104.25,116.4523544312,18.3999996185,21.1000003815,441.3896789551,59.1951065063,97.1500015259,2863.3891601563,13765.86328125,367.3999938965,1948.6429443359,26.2000007629,61.25,14.1999998093,387.6000061035,121.4710922241,122.4499969482
210.0500030518,75.6867980957,34.6500015259,114.4300918579,556.8804321289,285.549987793,1263.5982666016,782.8882446289,405.8120422363,79.6999969482,16.7999992371,162.3000335693,110.841003418,1533.3665771484,1757.9392089844,103.5500030518,117.0919342041,17.6499996185,20.1000003815,428.5950622559,57.5066566467,95.8000030518,2820.0595703125,13680.2236328125,357.299987793,1966.0187988281,24.9500007629,59.3499984741,13.5,368.549987793,120.3829879761,119.25
211.1000061035,76.1331787109,33.9000015259,116.5491714478,569.2500610352,296.3999938965,1267.4901123047,790.4530639648,410.1097412109,79.25,16.6000003815,160.9500427246,109.505569458,1560.2027587891,1793.7575683594,104.1500015259,115.4683837891,18.7999992371,19.1499996185,438.722076416,57.9535980225,101.9499969482,2876.1184082031,13906.9990234375,350.299987793,1982.9514160156,24.3500003815,58.3499984741,13.4499998093,369.1499938965,129.0382995605,122.4000015259
208.0500030518,75.1908187866,34.0999984741,113.7401657105,575.200012207,297.049987793,1271.6812744141,786.1514892578,416.5809936523,79.6500015259,16.25,166.0125427246,110.6979293823,1625.26953125,1819.7619628906,102,116.1571655273,18.7000007629,19.1499996185,446.0827026367,56.9107322693,99.4000015259,2950.896484375,13947.2451171875,347.25,1995.7493896484,25.1499996185,57.9000015259,13.6999998093,387.6000061035,126.2686004639,125.8000030518
207.5500030518,75.1908187866,34.0499992371,114.4300918579,585.049987793,301.799987793,1285.1031494141,786.3986816406,418.7051391602,77.75,16.3500003815,161.7375335693,111.0317840576,1655.6540527344,1802.7744140625,101.5500030518,107.055480957,18.1499996185,19.2999992371,431.7073059082,59.0461273193,105.5500030518,2906.2192382813,14272.560546875,354.1499938965,2010.9592285156,24.7999992371,57,13.3500003815,406.950012207,121.174331665,125.0999984741
216.1999969482,78.2163009644,34.9000015259,116.4013290405,589.200012207,307.75,1271.3819580078,798.6112060547,422.4100646973,78.8000030518,17.2999992371,164.0250396729,111.651802063,1645.9090576172,1816.4741210938,102.6500015259,112.0737075806,18.5499992371,20.1499996185,440.2535095215,58.4005432129,111.4499969482,2945.9545898438,14414.9462890625,354.450012207,1989.3996582031,25.4500007629,60.5499992371,14,390.3500061035,126.5653533936,126.0999984741
206.25,75.7859954834,34.0499992371,113.0009536743,584.25,305.049987793,1232.7629394531,765.8302001953,411.0977172852,81.1500015259,16.8999996185,160.6125335693,111.6994934082,1616.32421875,1792.9106445313,101.9499969482,109.0726089478,17.8500003815,19.5499992371,426.1250610352,56.7617530823,115.75,2832.3896484375,14337.9541015625,342.200012207,1977.8321533203,25.1000003815,58.25,14.3999996185,370.8500061035,121.8667526245,131.3999938965
212.1000061035,76.2323760986,35.2000007629,112.1631851196,570.799987793,307.75,1219.4908447266,772.4061889648,413.0736694336,83.6500015259,17.0499992371,156.9000396729,113.6072540283,1656.3037109375,1867.5363769531,102,108.1378479004,18.1000003815,19.75,490.5921630859,56.9603919983,115.6999969482,2792.3544921875,14274.5107421875,343.3999938965,1949.4304199219,24.8999996185,57.9000015259,14.1999998093,368,122.2129745483,130.9499969482
216.1999969482,78.4146957397,36.7999992371,113.6908798218,569.200012207,307.799987793,1237.3034667969,787.4370117188,416.6304016113,87.9499969482,17.4500007629,157.9125366211,115.419631958,1697.0827636719,1881.4852294922,106.8499984741,108.2362365723,17.8500003815,19.6499996185,494.8406066895,59.3937492371,114.9000015259,2861.7416992188,14688.3681640625,342.5,1943.9174804688,25.6499996185,59.9500007629,14.1499996185,364.299987793,127.9502105713,131.3000030518
213.25,77.1747436523,36.5999984741,111.8182067871,564.0999755859,313.950012207,1268.0888671875,786.2998046875,417.4207763672,88.4499969482,17.8999996185,156.7500457764,116.4688949585,1711.2255859375,1898.6221923828,105.1500015259,110.4993667603,18.5,19.9500007629,498.5455932617,59.0461273193,116.1500015259,2863.8383789063,15024.7822265625,343.6000061035,1950.8580322266,26.7999992371,59.2999992371,14.25,382.5,126.6148147583,130.0500030518
211.0500030518,77.0755462646,37.9000015259,116.3027648926,568,318.200012207,1265.1451416016,782.3443603516,417.3219604492,90.75,18.4500007629,156.2250366211,116.1827392578,1680.3913574219,1912.7702636719,107.6999969482,109.6629867554,17.7999992371,19.75,513.3161621094,57.357673645,116.4499969482,2876.6674804688,14932.642578125,341,1963.3605957031,27.3500003815,59.75,14.5,379.8500061035,126.7137374878,129.8999938965
188.6499938965,70.627784729,34.4000015259,103.1940612793,538.9000244141,286.549987793,1213.4534912109,743.1356201172,395.1912536621,83.0500030518,17.1499996185,150.8625335693,110.3640594482,1581.9916992188,1842.5283203125,101.9000015259,102.873626709,16.8999996185,17.7999992371,460.9027404785,55.172618866,104.4000015259,2724.9643554688,14443.8427734375,337.049987793,1940.4718017578,25.25,57,13.8000001907,360.8999938965,120.284072876,121.9000015259
193.6499938965,76.3811721802,35.0999984741,106.3480453491,547.950012207,302.8500061035,1231.515625,802.2206420898,392.2273254395,84.3499984741,17.4500007629,156.5625457764,111.2702484131,1586.2894287109,1792.3626708984,102.3000030518,104.3003768921,16.8500003815,18.2000007629,521.4672241211,55.4705810547,109.1999969482,2758.16015625,14188.76953125,333.200012207,1941.30859375,27.6499996185,57.2000007629,13.1499996185,350.700012207,121.0259552002,125.5999984741
189.6999969482,75.2404098511,34.4000015259,101.4692382813,542.5999755859,303.5,1215.349609375,796.1390380859,390.7453613281,83.0500030518,17.4500007629,155.8500366211,109.6486434937,1607.3287353516,1817.0718994141,102.5999984741,100.3153152466,16.8999996185,18.8999996185,516.5765991211,54.8250007629,107.0999984741,2766.7963867188,14291.6591796875,328.8999938965,1925.9510498047,29.0499992371,57.5,12.6999998093,333.200012207,120.9270401001,128.5
187.75,75.7859954834,34.4500007629,101.715637207,551.049987793,310,1244.2888183594,812.5048828125,403.7866821289,84.3499984741,17.6000003815,157.3875427246,110.1255874634,1587.1390380859,1817.0219726563,101.8000030518,100.7089004517,16.6499996185,18.8999996185,498.150390625,54.7753410339,112.3000030518,2816.0659179688,14285.509765625,330.75,1952.1868896484,28.6000003815,57.5,12.6999998093,319.6000061035,119.2454376221,128
175.6000061035,71.3717575073,32.7000007629,97.1818008423,539.200012207,301.3999938965,1217.8941650391,786.1020507813,379.7294006348,81.0500030518,16.75,150.9000396729,109.1717071533,1558.0538330078,1764.2160644531,102.1999969482,97.1174240112,15.8999996185,18.25,477.6987609863,53.5834922791,108.5500030518,2775.8317871094,14618.474609375,320.049987793,1959.1274414063,26.75,54.6500015259,12.1000003815,303.6499938965,116.1789779663,123.4000015259
174.5500030518,71.5205535889,32.75,99.2515945435,536.950012207,298.049987793,1208.0648193359,802.1217651367,373.2087402344,83.5500030518,17.0499992371,152.7750396729,109.0763244629,1559.0533447266,1766.6072998047,100.75,96.8714294434,15.75,18.3500003815,496.8165893555,52.4909629822,106.9000015259,2825.5505371094,14650.271484375,320.25,1958.83203125,27.2999992371,56.9500007629,11.5,318.799987793,117.4154510498,124.3000030518
176.3500061035,71.1733627319,32.4500007629,99.5965652466,533.8499755859,294.549987793,1170.4438476563,790.7991943359,379.6306152344,81.8000030518,17.6499996185,152.5875396729,110.3640594482,1597.7336425781,1779.2608642578,102.5500030518,95.5430755615,16.4500007629,18.25,493.8526000977,52.4413032532,106.8000030518,2871.67578125,15354.498046875,319.8999938965,1946.3294677734,27.1000003815,57.25,12.0500001907,334.700012207,117.7616729736,126.0500030518
178.1999969482,71.470954895,32.7000007629,105.6581039429,532.799987793,294,1136.0159912109,769.2418212891,389.2633972168,82,17.5499992371,158.3625335693,113.8934249878,1627.0186767578,1777.3677978516,101.8499984741,96.1334533691,16.1499996185,18.3500003815,501.3613891602,53.4841690063,111.75,2840.0270996094,15563.826171875,331.5,1962.2283935547,26.7000007629,57.1500015259,12.5500001907,324.950012207,118.3057174683,126.9000015259
184.1999969482,73.355682373,33.0499992371,108.0235900879,552.700012207,295.3999938965,1126.5858154297,771.8128662109,386.7440490723,81,17.6499996185,161.8500366211,130.777130127,1636.6636962891,1830.4228515625,102.0500030518,98.1997909546,15.9499998093,18.6499996185,486.9365844727,54.5766983032,114.3000030518,2881.16015625,15744.4072265625,335,1961.8837890625,26.8500003815,68.5500030518,13.1499996185,321,118.9981460571,129.3500061035
186.5500030518,74.546043396,33.8499984741,110.3890686035,566.299987793,301.5,1131.6252441406,769.7362670898,388.1272277832,81.4000015259,19.8500003815,162.4875335693,130.8248138428,1781.6397705078,1826.4375,101.8000030518,102.873626709,15.9499998093,19.4500007629,484.9111633301,53.6331520081,111.9000015259,2946.2043457031,16214.0087890625,333,2018.4904785156,26.8999996185,68.3000030518,13.8000001907,309.200012207,118.2068023682,129.1999969482
193.6499938965,77.2243423462,34.4000015259,111.7689361572,645.799987793,305.8999938965,1144.1988525391,773.3950195313,387.7320556641,81.0999984741,19.5499992371,165.6750335693,127.1046829224,1779.5406494141,1875.9554443359,103,104.7431564331,16.8999996185,19.2999992371,498.7926025391,54.4277153015,114.1500015259,2897.0842285156,16698.658203125,347.549987793,2016.4724121094,27.75,70.6500015259,14.0500001907,324.6499938965,121.4216308594,128.8000030518
190.3000030518,76.9267578125,34.75,110.2412261963,633.75,301.8999938965,1128.0328369141,765.978515625,389.9055786133,80.5500030518,18.5499992371,165.1125335693,123.0506896973,1786.3372802734,1841.4322509766,103.5,103.0212173462,16.8500003815,19.1000003815,489.7029418945,53.9807701111,112.0500030518,2933.375,16710.705078125,357.6499938965,2017.3581542969,27.3999996185,68.6999969482,13.3999996185,334.5,118.4540939331,129.8500061035
185.75,79.4562530518,34.2000007629,108.4178314209,630.9000244141,293.8500061035,1116.2574462891,744.1739501953,391.535736084,81.25,19.2999992371,165.0375366211,120.9998397827,1864.6472167969,1809.1510009766,101.8499984741,100.5613021851,15.8000001907,19.1499996185,480.267578125,58.4005432129,111.6999969482,2887.0004882813,16760.451171875,345.3999938965,2017.7028808594,28.4500007629,68.6500015259,14.0500001907,333.299987793,118.6519241333,131.75
181.1999969482,79.2082672119,34,107.0872573853,616.0999755859,293,1125.2386474609,744.569519043,390.4489746094,83.5500030518,19.1000003815,165.6000366211,135.5465393066,1903.1275634766,1804.4681396484,108.4499969482,100.2661209106,16.1000003815,19.1499996185,484.6147460938,62.1250648499,113.9499969482,2884.2551269531,16593.669921875,338.6499938965,2076.5244140625,29.8500003815,67.0500030518,14.4499998093,323.450012207,118.4540939331,130.25
181.75,78.8114776611,35.5999984741,112.1631851196,608.5,289.450012207,1121.4466552734,732.9008789063,399.192565918,82.1500015259,18.75,163.5375366211,127.6770172119,1862.7982177734,1793.5583496094,104.1500015259,98.9377670288,16.0499992371,19.3500003815,474.0431213379,58.3012237549,115.3499984741,2775.7316894531,15369.4462890625,333.3500061035,2099.6594238281,28.9500007629,67.8000030518,14.6000003815,322.049987793,121.2237930298,132.8000030518
184.1999969482,79.4066619873,36.5,112.9023971558,603.8499755859,291.5,1120.6483154297,739.2296142578,405.5156555176,83.25,21.0499992371,163.6500396729,130.6340484619,1903.0275878906,1806.0125732422,103.5999984741,99.085357666,16.0499992371,20.3500003815,479.1807556152,63.3665733337,134.1000061035,2792.2548828125,15606.3720703125,336.25,2115.0659179688,28.8500003815,66.9499969482,15.3000001907,338.1499938965,121.1248703003,137.8500061035
185,77.9683074951,36,112.2124557495,625.8499755859,301.25,1129.4299316406,739.0812988281,407.5409851074,83.4499969482,21,161.5500335693,130.2524871826,1890.2341308594,1793.3590087891,112.6500015259,99.3805465698,16.1000003815,19.8999996185,471.4743347168,60.5359382629,138.8999938965,2823.1545410156,15159.7685546875,335.25,2143.7138671875,29.1000003815,80.3000030518,16.0499992371,355.049987793,118.9486846924,142.3999938965
186.3000030518,77.0259475708,34.5499992371,111.2761230469,618.1500244141,302.75,1160.1652832031,758.8587036133,411.0483093262,82.5,20.3999996185,160.9125366211,131.2063751221,1802.1292724609,1809.5494384766,109.6500015259,101.1516876221,15.75,20.0499992371,460.9027404785,58.9468040466,135.5,2736.0964355469,15189.4150390625,333.049987793,2153.3125,30.6499996185,75.0500030518,16.8500003815,372.799987793,119.7894821167,137.8999938965
187.5500030518,78.9106826782,34.5,116.3520507813,611.549987793,314.8500061035,1179.6744384766,771.7634277344,445.7757568359,83.4000015259,20.6499996185,164.8875427246,145.7530670166,1774.8931884766,1840.0872802734,110.3499984741,104.3495788574,15.8500003815,20.8999996185,463.4221191406,58.3012237549,137.75,2760.3068847656,15205.4140625,330.700012207,2116.0505371094,30.8500003815,75.0500030518,17.6499996185,365.1499938965,119.5421905518,144.75
186.1999969482,81.1426010132,35.2999992371,122.0193481445,624.299987793,315.549987793,1173.4873046875,767.3629760742,433.7224121094,86.25,23.3500003815,167.5500335693,145.2761230469,1796.5319824219,1870.326171875,109.75,105.4319381714,15.6499996185,21.5499992371,457.6917419434,59.1951065063,146.6000061035,2813.9196777344,15074.8779296875,333.799987793,2174.8227539063,31,77.3000030518,18.5,346.8999938965,120.6797485352,148.5500030518
187.8500061035,80.9441986084,37.25,126.6517410278,614.200012207,326,1167.1506347656,751.2443847656,430.7090759277,89.4499969482,23.75,169.4625396729,145.5145874023,1790.3852539063,1873.0163574219,108.9000015259,106.46509552,16.3999996185,21.8500003815,452.603515625,61.4298210144,149.6499938965,2816.1159667969,15845.4970703125,335.6499938965,2120.9233398438,30.4500007629,74.6500015259,17.7000007629,329.700012207,121.9656829834,146.8500061035
187.6999969482,79.0098724365,37.4000015259,124.039855957,602.5999755859,312.25,1161.1134033203,733.2469482422,423.1510314941,93.1999969482,23.0499992371,171.6375427246,140.0297698975,1727.2174072266,1881.3356933594,107.3000030518,105.3827362061,15.8000001907,21.3500003815,440.1546936035,73.6959228516,145.75,2800.6911621094,16087.62109375,335.299987793,2089.4699707031,29.7999992371,68.5,16.8500003815,316.25,121.9162216187,143.3500061035
197,80.8946075439,37.9500007629,123.8427352905,619.950012207,321.1000061035,1139.6584472656,745.1628417969,423.0028381348,97.3000030518,23.0499992371,171.3000488281,143.1775817871,1717.7723388672,1884.1752929688,103.4499969482,111.6801223755,15.6499996185,20.8999996185,444.7488708496,88.3953781128,146.75,2811.5732421875,15384.2451171875,342.1499938965,2122.7448730469,30.1499996185,69.5999984741,16.0499992371,316.799987793,127.9007492065,148.1499938965
199.1999969482,83.6721038818,36.7999992371,121.8715057373,640.450012207,332.450012207,1174.3356933594,788.8214111328,431.5982666016,97.6500015259,22.75,174.8250427246,140.8405609131,1793.3836669922,1886.2177734375,105.8499984741,109.5645904541,15.75,21.0499992371,444.8970947266,80.151763916,143.6000061035,2959.2331542969,15773.0048828125,339.75,2231.2819824219,30.4500007629,74.9499969482,16.8500003815,314.1499938965,129.978012085,154.6000061035
199.9499969482,83.7217025757,36.6500015259,125.2226028442,637.700012207,314.450012207,1173.7368164063,776.0650024414,430.1656799316,95.0999984741,23,175.3125457764,140.6974945068,1774.4932861328,1913.9158935547,106.3000030518,109.9581832886,16.6000003815,21.7000007629,449.4913330078,76.3775787354,144.1499938965,3009.7009277344,15648.1171875,358.700012207,2207.0639648438,36.2999992371,73.9499969482,17,323.1499938965,128.9393920898,155.1499938965
204.25,82.779335022,36.8499984741,124.8283538818,627.9000244141,307.700012207,1158.9678955078,794.3096313477,425.5715942383,92.6500015259,23.8999996185,171.7125396729,142.4621734619,1773.2938232422,1928.9606933594,106.0500030518,109.367805481,17.2000007629,22.3500003815,446.6755065918,76.7252044678,140.8999938965,2980.9477539063,15331.150390625,349.950012207,2183.5354003906,42.5499992371,73.6500015259,16.8999996185,339.299987793,127.0599441528,156.8000030518
207.6999969482,84.465675354,37.4000015259,138.2820281982,625,313.1000061035,1156.2236328125,809.8348999023,445.1829528809,92.1999969482,24.9500007629,170.9625396729,141.6036682129,1761.2501220703,1970.7570800781,109.5500030518,111.8277130127,17.1000003815,22.6499996185,446.9718933105,75.1360702515,140.5500030518,3015.2416992188,15425.8408203125,358.75,2146.5197753906,47.1500015259,77.3499984741,17.7000007629,356.25,127.1588668823,157.6000061035
